id,name,now_cost,position,team,total_points,dreamteam_count,transfers_in_event,clean_sheets,goals_conceded_per_90,saves_per_90,influence_rank_type,points_per_game,selected_rank,corners_and_indirect_freekicks_order,event_points,mng_draw,penalties_order,web_name,team_join_date,influence_rank,bonus,mng_underdog_win,news,ict_index,expected_goals_per_90,value_form,expected_assists,transfers_out_event,expected_goals,creativity_rank_type,expected_assists_per_90,points_per_game_rank_type,form_rank_type,status,cost_change_start_fall,threat_rank,yellow_cards,bps,can_select,expected_goal_involvements_per_90,minutes,starts_per_90,penalties_saved,opta_code,saves,form,cost_change_start,threat,points_per_game_rank,cost_change_event_fall,direct_freekicks_order,penalties_missed,transfers_out,region,mng_underdog_draw,cost_change_event,selected_by_percent,chance_of_playing_next_round,chance_of_playing_this_round,ict_index_rank,expected_goals_conceded_per_90,mng_win,ep_this,value_season,mng_loss,clean_sheets_per_90,ep_next,news_added,goals_scored,starts,mng_clean_sheets,form_rank,assists,mng_goals_scored,expected_goals_conceded,now_cost_rank,now_cost_rank_type,red_cards,in_dreamteam,transfers_in,goals_conceded,own_goals,selected_rank_type,influence,expected_goal_involvements,threat_rank_type,creativity,creativity_rank,ict_index_rank_type
285,Boubakary Soumaré,44,MID,Leicester,22,0,751,0,2.34,0.0,118,1.3,284,,2,0,,B.Soumaré,2021-07-02,265,0,0,,34.9,0.02,0.5,0.62,1054,0.21,114,0.05,178,72,a,1,323,8,165,True,0.07,1191,0.98,0,p225902,0,2.0,-1,28.0,378,0,,0,79975,73.0,0,0,0.4,100.0,100.0,268,1.86,0,2.0,5.0,0,0.0,1.5,2024-12-09T09:30:06.376244Z,0,13,0,182,0,0,24.63,509,308,0,False,98815,31,0,88,162.2,0.83,174,157.8,172,135
286,Tom Cannon,45,FWD,Leicester,0,0,0,0,0.0,0.0,57,0.0,311,,0,0,,Cannon,2023-09-01,667,0,0,Loaned to Stoke City,0.0,0.0,0.0,0.00,217,0.00,57,0.0,61,48,u,0,643,0,0,False,0.0,0,0.0,0,p461416,0,0.0,0,0.0,671,0,,0,153653,104.0,0,0,0.3,0.0,0.0,667,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-31T06:20:48.397195Z,0,0,0,602,0,0,0.00,398,67,0,False,49177,0,0,51,0.0,0.00,57,0.0,661,57
287,Hamza Choudhury,44,MID,Leicester,4,0,0,0,3.49,0.0,187,1.0,130,,0,0,,Choudhury,2017-09-18,408,0,0,Loaned to Sheffield United,7.0,0.0,0.0,0.19,15842,0.00,193,0.13,197,191,u,1,398,0,29,False,0.13,129,0.7,0,p197469,0,0.0,-1,6.0,438,0,,0,283627,18.0,0,0,2.2,0.0,0.0,414,3.68,0,0.0,0.9,0,0.0,0.0,2025-01-30T11:40:47.663636Z,0,1,0,549,0,0,5.28,497,307,0,False,474957,5,0,43,33.8,0.19,210,30.4,344,200
288,Conor Coady,40,DEF,Leicester,8,0,234,0,2.77,0.0,104,0.8,294,,0,0,,Coady,2023-07-01,278,0,0,,17.8,0.0,0.0,0.45,677,0.00,124,0.06,170,108,a,0,393,1,32,True,0.06,715,1.01,0,p94147,0,0.2,0,6.0,498,0,,0,47588,241.0,0,0,0.4,100.0,100.0,352,2.12,0,0.2,2.0,0,0.0,-0.3,2024-08-12T14:30:04.626270Z,0,8,0,361,0,0,16.86,621,164,0,False,54185,22,0,107,148.0,0.45,136,23.8,370,115
289,Patson Daka,48,FWD,Leicester,19,0,1992,0,2.13,0.0,37,1.6,231,,1,0,3.0,Daka,2021-07-01,370,2,0,,14.9,0.15,0.2,0.03,3534,0.50,45,0.01,38,28,a,2,247,0,67,True,0.16,296,0.3,0,p245419,0,1.0,-2,75.0,335,0,,0,158692,238.0,0,0,0.8,100.0,100.0,368,2.06,0,1.0,4.0,0,0.0,0.5,2024-08-12T14:30:04.636525Z,1,1,0,280,0,0,6.77,314,60,0,False,201776,7,0,41,63.8,0.53,39,13.8,398,40
290,Bobby De Cordova-Reid,52,MID,Leicester,38,0,72,0,2.08,0.0,163,2.4,498,,2,0,,De Cordova-Reid,2024-07-05,353,2,0,,22.2,0.15,0.4,0.12,180,0.72,162,0.02,94,68,a,3,270,1,122,True,0.17,432,0.83,0,p96994,0,2.2,-3,56.0,214,0,,0,17776,107.0,0,0,0.1,100.0,100.0,332,1.95,0,2.2,7.3,0,0.0,1.7,2024-11-08T16:00:07.429188Z,1,4,0,170,4,0,9.36,161,97,0,False,7961,10,0,181,88.0,0.84,148,76.8,267,164
291,Wout Faes,39,DEF,Leicester,30,0,3849,1,2.08,0.0,34,1.4,57,,0,0,,Faes,2022-09-01,89,0,0,,55.3,0.06,0.2,0.35,6639,1.14,94,0.02,117,83,a,1,215,3,123,True,0.08,1642,0.93,0,p218218,0,0.8,-1,91.0,358,0,,0,1437803,21.0,0,0,6.5,100.0,100.0,187,2.01,0,0.8,7.7,0,0.05,0.3,2024-12-27T02:00:09.574693Z,1,17,0,293,0,0,36.62,728,242,0,False,1412815,38,0,21,411.2,1.49,54,50.6,311,57
292,Michael Golding,44,MID,Leicester,0,0,67,0,0.0,0.0,249,0.0,375,,0,0,,Golding,2024-07-07,640,0,0,,0.0,0.0,0.0,0.00,267,0.00,250,0.0,250,200,a,1,612,0,0,True,0.0,0,0.0,0,p549640,0,0.0,-1,0.0,644,0,,0,39738,241.0,0,0,0.2,,,640,0.0,0,0.0,0.0,0,0.0,-0.5,,0,0,0,566,0,0,0.00,539,320,0,False,46893,0,0,122,0.0,0.00,240,0.0,633,249
293,Mads Hermansen,44,GKP,Leicester,39,0,415,1,2.12,4.12,7,2.3,285,,1,0,,Hermansen,2023-07-18,25,0,0,,53.9,0.0,0.0,0.01,280,0.00,14,0.0,32,28,a,1,604,0,161,True,0.0,1485,1.03,0,p467189,68,0.2,-1,0.0,222,0,,0,135883,58.0,0,0,0.4,100.0,75.0,192,2.08,0,0.2,8.9,0,0.06,-0.3,2024-12-14T22:30:08.086057Z,0,17,0,380,0,0,34.30,526,25,0,False,117542,35,0,44,538.6,0.01,62,0.2,482,7
294,Daniel Iversen,39,GKP,Leicester,0,0,266,0,0.0,0.0,48,0.0,216,,0,0,,Iversen,2019-07-15,541,0,0,,0.0,0.0,0.0,0.00,633,0.00,25,0.0,48,37,a,1,474,0,0,True,0.0,0,0.0,0,p207270,0,0.0,-1,0.0,547,0,,0,64306,58.0,0,0,0.9,,,542,0.0,0,0.0,0.0,0,0.0,-0.5,,0,0,0,418,0,0,0.00,727,72,0,False,79295,0,0,29,0.0,0.00,10,0.0,518,48
295,James Justin,41,DEF,Leicester,43,2,1536,1,2.28,0.0,31,1.9,164,,1,0,,Justin,2019-06-28,84,2,0,,78.2,0.06,0.2,0.48,3128,1.37,33,0.02,91,77,a,4,124,3,124,True,0.08,1977,1.05,0,p220627,0,1.0,-4,185.0,281,1,,0,524258,241.0,0,-1,1.5,,,114,2.04,0,1.0,10.5,0,0.05,0.5,,2,23,0,269,1,0,44.72,615,161,0,False,633540,50,0,66,414.2,1.85,10,180.6,155,23
296,Victor Kristiansen,45,DEF,Leicester,27,0,125,1,2.14,0.0,33,1.3,431,1.0,0,0,,Kristiansen,2023-01-20,88,0,0,,74.2,0.0,0.2,1.49,271,0.10,16,0.07,126,80,a,0,330,1,150,True,0.07,1847,1.02,0,p481510,0,1.0,0,26.0,379,0,,0,21956,58.0,0,0,0.1,100.0,100.0,121,2.01,0,1.0,6.0,0,0.05,0.5,2024-10-27T22:00:06.301413Z,0,21,0,274,1,0,41.30,407,72,0,False,16712,44,1,151,412.0,1.59,109,305.2,81,28
297,Wanya Marçal-Madivádua,45,MID,Leicester,0,0,0,0,0.0,0.0,264,0.0,678,,0,0,,Marcal,,669,0,0,Loaned to De Graafschap,0.0,0.0,0.0,0.00,5,0.00,265,0.0,265,222,u,0,645,0,0,False,0.0,0,0.0,0,p461584,0,0.0,0,0.0,673,0,,0,4520,,0,0,0.0,0.0,0.0,669,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-31T06:21:32.289998Z,0,0,0,604,0,0,0.00,400,248,0,False,754,0,0,281,0.0,0.00,257,0.0,663,264
298,Stephy Mavididi,51,MID,Leicester,55,0,133,1,2.17,0.0,71,2.5,310,,1,0,4.0,Mavididi,2023-07-31,175,3,0,,82.7,0.11,0.2,3.09,691,1.55,60,0.22,83,120,a,4,84,2,205,True,0.33,1284,0.98,0,p154048,0,1.2,-4,249.0,195,0,1.0,0,203753,241.0,0,0,0.3,,,105,1.95,0,1.2,10.8,0,0.07,0.7,,3,14,0,254,1,0,27.82,176,108,0,False,176191,31,0,96,270.6,4.64,55,311.1,77,63
299,Kasey McAteer,47,MID,Leicester,18,0,26,1,1.89,0.0,171,1.6,556,,0,0,,McAteer,2021-12-01,368,0,0,,20.2,0.13,0.0,0.22,90,0.55,168,0.05,155,180,a,3,256,1,66,True,0.18,380,0.95,0,p461587,0,0.2,-3,69.0,333,0,,0,12414,104.0,0,0,0.0,100.0,100.0,339,2.39,0,0.2,3.8,0,0.24,-0.3,2024-12-29T08:30:08.854035Z,0,4,0,391,1,0,10.11,337,220,0,False,11008,8,0,213,65.4,0.77,141,70.0,277,167
300,Wilfred Ndidi,49,MID,Leicester,37,1,9,1,1.85,0.0,50,2.5,386,,0,0,,Ndidi,2017-01-03,136,1,0,Hamstring injury - 50% chance of playing,66.8,0.11,0.0,1.13,181,1.53,116,0.08,78,288,d,1,120,4,204,True,0.19,1216,1.11,0,p203341,0,0.0,-1,187.0,190,0,,0,113937,157.0,0,0,0.2,50.0,0.0,139,1.95,0,0.0,7.6,0,0.07,-0.2,2024-12-09T09:30:06.387859Z,0,15,0,696,4,0,26.39,259,168,0,False,105756,25,1,132,326.6,2.66,81,155.6,175,80
301,Caleb Okoli,40,DEF,Leicester,18,0,135,1,2.06,0.0,75,1.3,240,,1,0,,Okoli,2024-07-09,199,1,0,,28.5,0.02,0.0,0.10,821,0.14,140,0.01,124,110,a,0,299,2,80,True,0.03,829,0.98,0,p473341,0,0.2,0,36.0,374,0,,0,133774,106.0,0,0,0.6,100.0,100.0,301,2.29,0,0.2,4.5,0,0.11,-0.3,2024-11-30T22:00:07.641824Z,0,9,0,363,0,0,21.05,657,187,0,False,172456,19,0,88,238.0,0.24,97,10.7,408,97
302,Ricardo Barbosa Pereira,41,DEF,Leicester,2,0,10,0,2.47,0.0,162,1.0,493,,0,0,,Ricardo,2018-06-09,451,0,0,Hamstring injury - Expected back 01 Mar,2.2,0.0,0.0,0.03,54,0.00,148,0.02,150,199,i,4,430,1,10,True,0.02,146,1.23,0,p111931,0,0.0,-4,2.0,428,0,,0,21677,173.0,0,0,0.1,0.0,0.0,463,1.28,0,0.0,0.5,0,0.0,0.0,2024-11-10T23:00:07.847243Z,0,2,0,517,0,0,2.08,612,158,0,False,5239,4,0,173,13.8,0.03,155,5.7,426,161
303,Harry Souttar,40,DEF,Leicester,0,0,0,0,0.0,0.0,189,0.0,707,,0,0,,Souttar,,558,0,0,Season long loan to Sheffield United,0.0,0.0,0.0,0.00,5,0.00,186,0.0,187,144,u,0,497,0,0,False,0.0,0,0.0,0,p194190,0,0.0,0,0.0,563,0,,0,1499,,0,0,0.0,0.0,0.0,559,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-07T08:21:01.638839Z,0,0,0,443,0,0,0.00,628,169,0,False,0,0,0,239,0.0,0.00,173,0.0,536,189
304,Jakub Stolarczyk,40,GKP,Leicester,10,0,2076,0,2.0,2.83,29,1.7,257,,0,0,,Stolarczyk,2020-09-04,286,0,0,,14.1,0.0,0.2,0.00,1556,0.00,42,0.0,34,19,a,0,509,1,44,True,0.0,540,1.0,0,p436680,17,1.0,0,0.0,315,0,,0,25629,172.0,0,0,0.6,100.0,100.0,371,1.63,0,1.0,2.5,0,0.0,0.5,2024-07-25T11:00:04.015354Z,0,6,0,267,0,0,9.79,646,51,0,False,81369,12,0,39,140.8,0.00,28,0.0,548,30
305,Luke Thomas,39,DEF,Leicester,1,0,484,0,3.02,0.0,147,0.5,150,,0,0,,Thomas,2020-07-15,417,0,0,,5.3,0.01,0.0,0.05,2304,0.02,135,0.03,177,132,a,1,382,0,12,True,0.04,179,1.01,0,p244619,0,0.0,-1,10.0,511,0,,0,155906,241.0,0,0,1.8,,,430,1.99,0,0.0,0.3,0,0.0,-0.5,,0,2,0,422,0,0,3.96,732,244,0,False,267308,6,0,58,28.0,0.07,131,15.0,395,147
306,Jamie Vardy,54,FWD,Leicester,90,1,10522,1,2.23,0.0,16,4.1,64,,1,0,1.0,Vardy,2012-07-01,117,13,0,,104.9,0.43,0.6,2.11,18081,8.41,17,0.11,14,10,a,1,33,4,321,True,0.54,1776,1.11,0,p101668,0,3.5,-1,513.0,49,0,,0,2330837,241.0,0,0,5.7,100.0,100.0,66,2.07,0,3.5,16.7,0,0.05,3.0,2024-12-25T22:30:08.266785Z,7,22,0,91,4,0,40.92,125,36,0,False,2519686,44,0,14,357.6,10.52,16,181.8,154,17
307,Jannik Vestergaard,39,DEF,Leicester,11,0,6667,0,2.29,0.0,63,0.7,146,,0,0,,Vestergaard,2021-08-13,168,0,0,,35.9,0.0,0.2,0.08,2696,0.04,106,0.01,173,82,a,1,298,5,80,True,0.01,1259,1.07,0,p93100,0,0.8,-1,36.0,505,0,,0,295823,58.0,0,0,1.8,100.0,100.0,263,1.67,0,0.8,2.8,0,0.0,0.3,2025-01-12T22:30:08.908200Z,0,15,0,292,0,0,23.42,715,234,0,False,289737,32,0,55,285.0,0.12,96,35.4,333,81
308,Danny Ward,39,GKP,Leicester,2,0,2290,0,4.0,2.67,36,1.0,136,,0,0,,Ward,2018-07-20,404,0,0,,3.6,0.0,0.0,0.00,1639,0.00,21,0.0,36,33,a,1,469,0,-5,True,0.0,135,0.67,0,p95463,4,0.0,-1,0.0,407,0,,0,172462,244.0,0,0,2.1,,,448,2.23,0,0.0,0.5,0,0.0,-0.5,,0,1,0,412,0,0,3.35,716,68,0,False,140523,6,0,20,35.4,0.00,6,0.0,513,36
309,Harry Winks,44,MID,Leicester,37,0,5370,0,1.98,0.0,75,1.9,62,2.0,2,0,,Winks,2023-07-01,185,0,0,,57.3,0.01,0.4,1.50,7230,0.21,66,0.09,126,87,a,1,314,4,257,True,0.1,1457,1.05,0,p157668,0,1.8,-1,30.0,284,0,,0,2009053,241.0,0,0,6.0,100.0,100.0,180,1.76,0,1.8,8.4,0,0.0,1.3,2024-11-23T17:30:08.809600Z,0,17,0,203,2,0,28.52,493,306,0,False,1297333,32,0,17,252.4,1.71,170,289.2,87,98
501,Oliver Skipp,47,MID,Leicester,18,0,21,1,2.5,0.0,165,1.2,568,,0,0,,Skipp,2024-08-19,357,0,0,,23.1,0.02,0.2,0.28,64,0.13,131,0.03,189,144,a,3,336,4,90,True,0.05,757,0.83,0,p209042,0,0.8,-3,24.0,395,0,,0,6753,241.0,0,0,0.0,,,326,2.45,0,0.8,3.8,0,0.12,0.3,,0,7,0,303,0,0,20.62,333,218,0,False,4624,21,0,219,86.2,0.41,182,119.8,209,162
570,Abdul Fatawu,51,MID,Leicester,26,0,16,0,2.19,0.0,122,2.4,376,,0,0,,A.Fatawu,2024-07-16,279,3,0,Knee injury - Expected back 01 Jun,40.1,0.06,0.0,1.42,127,0.41,146,0.22,93,309,i,4,160,0,125,True,0.28,576,0.94,0,p531442,0,0.0,-4,148.0,213,1,,0,102053,81.0,0,-1,0.2,0.0,0.0,244,1.72,0,0.0,5.1,0,0.0,0.0,2024-11-21T10:30:09.372550Z,0,6,0,729,2,0,11.00,189,116,0,False,68959,14,0,123,147.6,1.83,100,104.3,235,126
606,Will Alves,44,MID,Leicester,1,0,78,0,0.0,0.0,247,1.0,481,,0,0,,Alves,2024-02-09,638,0,0,Loaned to Cardiff City,0.0,0.0,0.0,0.00,203,0.00,237,0.0,199,198,u,1,610,0,3,False,0.0,1,0.0,0,p532534,0,0.0,-1,0.0,443,0,,0,13814,241.0,0,0,0.1,0.0,,638,0.0,0,0.0,0.2,0,0.0,0.0,2025-02-03T18:00:25.183771Z,0,0,0,564,0,0,0.00,537,318,0,False,12604,0,0,173,0.0,0.00,238,0.3,474,247
616,Ben Nelson,40,DEF,Leicester,0,0,0,0,0.0,0.0,206,0.0,651,,0,0,,Nelson,,583,0,0,Loaned to Oxford United,0.0,0.0,0.0,0.00,7,0.00,203,0.0,205,167,u,0,529,0,0,False,0.0,0,0.0,0,p501770,0,0.0,0,0.0,589,0,,0,3724,,0,0,0.0,0.0,0.0,584,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-31T06:22:31.067773Z,0,0,0,477,0,0,0.00,668,197,0,False,2208,0,0,218,0.0,0.00,193,0.0,565,206
635,Bilal El Khannouss,48,MID,Leicester,49,1,930,1,2.48,0.0,97,2.6,357,4.0,2,0,,El Khannouss,2024-08-29,225,5,0,,53.8,0.04,0.8,1.20,1092,0.50,77,0.1,66,31,a,2,238,1,207,True,0.14,1090,1.16,0,p513527,0,3.8,-2,78.0,169,0,,0,41700,145.0,0,0,0.2,,,195,2.09,0,3.8,10.2,0,0.08,3.3,,2,14,0,72,1,0,25.30,325,211,0,False,61147,30,0,114,211.4,1.70,133,250.0,107,104
694,Henry Cartwright,45,MID,Leicester,0,0,30,0,0.0,0.0,285,0.0,733,,0,0,,Cartwright,2024-12-13,695,0,0,,0.0,0.0,0.0,0.00,15,0.00,286,0.0,286,245,a,0,674,0,0,True,0.0,0,0.0,0,p531997,0,0.0,0,0.0,698,0,,0,265,241.0,0,0,0.0,,,695,0.0,0,0.0,0.0,0,0.0,-0.5,,0,0,0,632,0,0,0.00,445,279,0,False,521,0,0,309,0.0,0.00,279,0.0,689,285
708,Thomas Wilson-Brown,40,DEF,Leicester,0,0,37,0,0.0,0.0,211,0.0,705,,0,0,,Wilson-Brown,2022-07-08,589,0,0,Loaned to Kilmarnock,0.0,0.0,0.0,0.00,55,0.00,209,0.0,210,174,u,0,537,0,0,False,0.0,0,0.0,0,p532535,0,0.0,0,0.0,595,0,,0,402,241.0,0,0,0.0,0.0,,590,0.0,0,0.0,0.0,0,0.0,0.0,2025-02-04T10:30:57.487547Z,0,0,0,485,0,0,0.00,678,206,0,False,654,0,0,238,0.0,0.00,200,0.0,572,211
726,Woyo Coulibaly,40,DEF,Leicester,2,0,164,0,6.0,0.0,166,1.0,697,,1,0,,Coulibaly,2025-01-15,476,0,0,,0.6,0.0,0.2,0.00,75,0.00,170,0.0,143,89,a,0,520,0,6,True,0.0,15,0.0,0,p488439,0,0.7,0,0.0,421,0,,0,225,73.0,0,0,0.0,,,495,3.24,0,0.7,0.5,0,0.0,0.2,,0,0,0,321,0,0,0.54,658,188,0,False,835,1,0,234,5.4,0.00,185,0.3,469,172
754,Ruud van Nistelrooij,5,MNG,Leicester,8,0,100,0,0.0,0.0,5,0.0,611,,0,0,,Van Nistelrooy,2024-12-01,517,0,0,,0.0,0.0,8.0,0.00,547,0.00,5,0.0,5,16,a,0,449,0,0,True,0.0,0,0.0,0,man50996,0,4.0,0,0.0,523,0,,0,784,152.0,0,0,0.2,,,518,0.0,1,4.0,16.0,1,0.0,3.5,,0,0,0,57,0,2,0.00,770,20,0,False,212,0,0,15,0.0,0.00,5,0.0,493,5
310,Alisson Ramses Becker,55,GKP,Liverpool,68,2,20079,7,0.81,2.42,19,4.5,36,,9,0,,A.Becker,2018-07-19,148,8,0,,31.7,0.0,0.8,0.20,6364,0.00,6,0.01,6,2,a,0,757,0,261,True,0.01,1338,1.01,0,p116535,36,4.4,0,0.0,32,0,,0,1516734,30.0,0,0,9.2,100.0,100.0,283,0.74,0,10.3,12.4,0,0.47,5.4,2024-10-05T14:00:07.200306Z,0,15,0,52,0,0,11.05,107,1,0,False,1254306,12,0,9,306.6,0.20,79,13.0,401,19
311,Trent Alexander-Arnold,74,DEF,Liverpool,107,3,14535,9,0.88,0.0,9,4.9,6,1.0,6,0,,Alexander-Arnold,2015-07-01,32,13,0,Muscle injury - 75% chance of playing,138.4,0.06,0.6,6.23,68259,1.08,1,0.32,1,7,d,-4,143,4,453,True,0.38,1733,1.09,0,p169187,0,4.8,4,160.0,16,0,1.0,0,3569095,241.0,0,0,33.0,75.0,100.0,29,0.76,0,11.1,14.5,0,0.47,4.3,2025-02-01T22:30:08.242237Z,1,21,0,46,6,0,14.67,19,1,0,True,3932004,17,0,1,525.0,7.31,21,699.8,6,2
312,Stefan Bajčetić Maquieira,45,MID,Liverpool,0,0,0,0,0.0,0.0,287,0.0,585,,0,0,,Bajcetic,,697,0,0,Loaned to RB Salzburg,0.0,0.0,0.0,0.00,11,0.00,288,0.0,288,247,u,0,676,0,0,False,0.0,0,0.0,0,p535928,0,0.0,0,0.0,700,0,,0,17517,,0,0,0.0,0.0,0.0,697,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-31T06:19:45.092198Z,0,0,0,634,0,0,0.00,447,281,0,False,2712,0,0,229,0.0,0.00,281,0.0,691,287
313,Conor Bradley,47,DEF,Liverpool,13,0,1292,1,1.06,0.0,136,1.4,335,,1,0,,Bradley,2023-09-25,388,0,0,,16.1,0.17,0.0,0.21,424,0.49,134,0.07,121,124,a,3,205,1,50,True,0.24,255,0.35,0,p492777,0,0.2,-3,100.0,365,0,,0,97637,242.0,0,0,0.2,100.0,100.0,356,1.55,0,1.9,2.8,0,0.35,1.2,2024-11-28T10:30:07.495614Z,0,1,0,392,0,0,4.40,342,45,0,False,52831,3,0,121,45.8,0.70,49,15.4,393,117
315,Bobby Clark,45,MID,Liverpool,0,0,0,0,0.0,0.0,272,0.0,679,,0,0,,Clark,,679,0,0,Transferred to RB Salzburg,0.0,0.0,0.0,0.00,9,0.00,273,0.0,273,230,u,0,657,0,0,False,0.0,0,0.0,0,p491970,0,0.0,0,0.0,683,0,,0,5292,,0,0,0.0,0.0,0.0,679,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-22T11:22:35.466323Z,0,0,0,615,0,0,0.00,419,258,0,False,444,0,0,282,0.0,0.00,265,0.0,674,272
316,Darwin Núñez Ribeiro,70,FWD,Liverpool,46,0,1221,2,1.54,0.0,21,2.6,139,,1,0,3.0,Darwin,2022-06-14,226,4,0,,56.9,0.36,0.4,0.31,6980,3.28,27,0.03,23,19,a,5,70,6,198,True,0.39,816,0.77,0,p447203,0,2.6,-5,277.0,179,0,,0,709052,230.0,0,0,2.0,100.0,75.0,182,1.31,0,5.0,6.6,0,0.22,3.6,2025-01-31T15:00:09.018032Z,4,7,0,137,2,0,11.92,27,12,0,False,322904,14,0,21,210.6,3.59,23,87.7,249,24
317,Diogo Teixeira da Silva,72,MID,Liverpool,59,0,1213,4,0.58,0.0,83,4.5,121,,0,0,,Diogo J.,2020-09-19,198,4,0,,67.1,0.71,0.2,0.65,2037,4.89,150,0.09,18,113,a,3,56,1,176,True,0.8,622,1.01,0,p194634,0,1.4,-3,336.0,35,0,,0,2610079,173.0,0,0,2.5,100.0,75.0,138,0.7,0,3.2,8.2,0,0.58,2.4,2025-01-17T11:30:07.995744Z,5,7,0,239,3,0,4.85,24,14,0,False,1205527,4,0,37,238.2,5.54,36,97.8,240,79
318,Ben Doak,45,MID,Liverpool,0,0,0,0,0.0,0.0,274,0.0,664,,0,0,,Doak,,681,0,0,Loaned to Middlesbrough,0.0,0.0,0.0,0.00,10,0.00,275,0.0,275,232,u,0,659,0,0,False,0.0,0,0.0,0,p496208,0,0.0,0,0.0,685,0,,0,5615,,0,0,0.0,0.0,0.0,681,0.0,0,0.0,0.0,0,0.0,0.0,2024-08-31T06:17:31.171503Z,0,0,0,617,0,0,0.00,421,260,0,False,1136,0,0,271,0.0,0.00,267,0.0,676,274
319,Harvey Elliott,52,MID,Liverpool,12,0,253,0,1.2,0.0,189,1.3,340,,0,0,,Elliott,2019-07-28,410,0,0,,10.6,0.08,0.2,0.35,496,0.07,178,0.42,184,138,a,3,368,0,40,True,0.5,75,0.0,0,p444884,0,1.0,-3,14.0,385,0,,0,113594,241.0,0,0,0.2,100.0,100.0,385,1.67,0,3.5,2.3,0,0.0,2.0,2024-09-08T23:00:06.842081Z,0,0,0,285,1,0,1.39,169,103,0,False,18705,1,0,107,31.8,0.42,199,59.4,296,187
320,Endo Wataru,46,MID,Liverpool,10,0,168,0,1.12,0.0,205,1.0,428,,1,0,,Endo,2023-08-18,443,0,0,,3.6,0.0,0.1,0.04,263,0.00,209,0.04,213,169,a,4,418,0,31,True,0.04,80,0.0,0,p158983,0,0.4,-4,4.0,464,0,,0,33084,108.0,0,0,0.1,,,449,1.09,0,2.3,2.2,0,0.0,1.4,,0,0,0,351,0,0,0.97,352,229,0,False,20494,1,0,147,16.2,0.04,218,16.4,388,214
321,Cody Gakpo,76,FWD,Liverpool,92,2,41738,5,0.9,0.0,9,4.0,16,,5,0,,Gakpo,2023-01-01,60,15,0,,133.8,0.38,0.7,2.70,38181,5.40,3,0.19,17,8,a,-1,36,4,424,True,0.57,1293,1.04,0,p243298,0,5.0,1,489.0,58,0,,0,932990,152.0,0,0,22.6,,,33,0.8,0,11.5,12.1,0,0.35,6.0,,8,15,0,39,4,0,11.55,16,6,0,False,2978264,13,0,4,460.4,8.09,17,387.9,54,8
322,Joe Gomez,47,DEF,Liverpool,14,0,64,1,1.39,0.0,109,1.6,274,,0,0,,Gomez,2015-06-20,300,0,0,,22.8,0.06,0.0,0.09,755,0.33,102,0.02,106,246,a,3,266,1,83,True,0.08,517,1.04,0,p171287,0,0.0,-3,58.0,332,0,,0,319266,241.0,0,0,0.4,100.0,75.0,327,0.94,0,1.1,3.0,0,0.17,1.0,2024-12-30T09:30:06.945841Z,0,6,0,670,0,0,5.38,331,43,0,False,286746,8,0,99,130.4,0.42,81,38.5,324,108
323,Ryan Gravenberch,50,MID,Liverpool,57,0,1559,10,0.86,0.0,45,2.5,219,,2,0,,Gravenberch,2023-09-01,121,1,0,,78.5,0.04,0.4,2.70,3004,0.86,50,0.12,80,77,a,0,242,5,368,True,0.16,1985,1.04,0,p441266,0,2.0,0,77.0,192,0,,0,188563,152.0,0,0,0.9,,,112,0.88,0,5.5,11.4,0,0.45,3.0,,0,23,0,188,2,0,19.33,220,139,0,False,233760,19,0,66,352.4,3.56,136,354.0,64,69
324,Curtis Jones,53,MID,Liverpool,62,1,393,3,1.27,0.0,69,3.3,321,,4,0,,Jones,2018-04-06,170,4,0,,76.4,0.33,0.2,0.49,941,3.33,103,0.05,48,123,a,2,67,1,265,True,0.38,919,0.98,0,p206915,0,1.2,-2,294.0,108,0,,0,155133,241.0,0,0,0.3,100.0,25.0,118,1.13,0,1.0,11.7,0,0.29,2.2,2025-01-22T14:30:06.682540Z,3,10,0,258,4,0,11.49,151,89,0,False,162012,13,0,100,282.8,3.82,43,187.1,149,71
325,Caoimhin Kelleher,40,GKP,Liverpool,37,1,1817,3,1.12,3.0,24,4.6,192,,0,0,,Kelleher,2016-08-06,241,1,0,,19.7,0.0,0.0,0.00,3195,0.00,38,0.0,2,50,a,5,501,0,127,True,0.0,720,1.0,1,p200720,24,0.0,-5,0.0,24,0,,0,672879,104.0,0,0,1.2,,,342,1.21,0,1.5,9.2,0,0.38,1.0,,0,8,0,448,0,0,9.68,633,47,0,False,718551,9,0,27,196.8,0.00,24,0.0,540,25
326,Ibrahima Konaté,52,DEF,Liverpool,66,0,18349,7,0.77,0.0,43,3.9,51,,6,0,,Konaté,2021-07-01,119,1,0,,54.6,0.07,0.7,0.71,4751,1.03,59,0.05,7,15,a,-2,234,4,294,True,0.12,1399,1.03,0,p204716,0,3.8,2,79.0,59,0,,0,2190499,73.0,0,0,7.1,100.0,100.0,191,0.9,0,9.1,12.7,0,0.45,4.8,2024-11-28T10:30:07.514061Z,1,16,0,81,2,0,14.06,164,19,0,False,2624524,12,0,16,357.2,1.74,65,108.5,226,58
