id,name,now_cost,position,team,total_points,assists,penalties_saved,goals_scored,cost_change_start_fall,expected_goal_involvements,goals_conceded,creativity_rank,in_dreamteam,chance_of_playing_next_round,influence_rank,threat,news,region,selected_rank,expected_assists,clean_sheets_per_90,value_form,clean_sheets,ep_next,transfers_out_event,chance_of_playing_this_round,ict_index_rank_type,cost_change_start,points_per_game_rank_type,goals_conceded_per_90,ict_index_rank,expected_goals_conceded,saves,creativity,ep_this,ict_index,expected_goal_involvements_per_90,expected_assists_per_90,points_per_game,expected_goals_per_90,penalties_missed,selected_by_percent,transfers_in,minutes,status,transfers_in_event,expected_goals,threat_rank,now_cost_rank,yellow_cards,cost_change_event_fall,red_cards,penalties_order,bps,web_name,form_rank,transfers_out,can_select,creativity_rank_type,news_added,dreamteam_count,selected_rank_type,points_per_game_rank,influence_rank_type,starts_per_90,saves_per_90,cost_change_event,corners_and_indirect_freekicks_order,form_rank_type,influence,bonus,expected_goals_conceded_per_90,now_cost_rank_type,threat_rank_type,event_points,form,value_season,own_goals,direct_freekicks_order,starts
467,Ryan Manning,4.3,DEF,Southampton,12,1,0,0,2,0.85,13,122,False,,246,39.0,,104.0,498,0.71,0.0,0.2,0,0.0,136,,66,-2,102,1.95,216,17.92,0,152.2,0.5,30.2,0.13,0.11,1.5,0.02,0,0.1,2228,599,a,96,0.14,254,549,1,0,0,,53,Manning,255,5526,True,24,,0,180,311,94,1.2,0.0,0,1.0,74,111.6,0,2.69,128,75,2,1.0,2.8,0,,8
468,Sékou Mara,5.0,FWD,Southampton,0,0,0,0,0,0.0,0,670,False,0.0,674,0.0,Transferred to Strasbourg,,570,0.0,0.0,0.0,0,0.0,26,0.0,68,0,69,0.0,674,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,782,0,u,0,0.0,667,221,0,0,0,,0,Mara,651,8011,False,67,2024-08-26T10:17:11.280625Z,0,72,674,68,0.0,0.0,0,,64,0.0,0,0.0,49,68,0,0.0,0.0,0,,0
469,Alex McCarthy,4.3,GKP,Southampton,9,0,0,0,2,0.0,5,537,False,,271,0.0,,241.0,397,0.0,0.0,0.2,0,-0.2,539,,26,-2,20,1.67,344,5.85,15,0.0,0.3,9.7,0.0,0.0,3.0,0.0,0,0.2,15631,270,a,112,0.0,507,532,0,0,0,,30,McCarthy,285,21467,True,51,,0,57,120,26,1.0,5.0,0,,22,96.6,0,1.95,26,42,0,0.8,2.1,0,,3
470,Paul Onuachu,4.9,FWD,Southampton,5,0,0,0,1,0.06,4,358,False,25.0,422,32.0,Knock - 25% chance of playing,157.0,388,0.0,0.0,0.0,0,-0.2,1031,25.0,41,-1,48,3.27,387,3.15,0,10.8,-0.1,5.2,0.05,0.0,0.8,0.05,0,0.2,28039,110,d,56,0.06,266,247,1,0,0,,15,Onuachu,371,26887,True,40,2024-11-25T09:30:07.798801Z,0,58,456,41,0.82,0.0,0,,43,9.6,0,2.58,55,40,0,0.2,1.0,0,,1
471,Will Smallbone,5.0,MID,Southampton,6,0,0,0,0,0.85,5,243,False,0.0,386,32.0,Hamstring injury - Unknown return date,104.0,595,0.54,0.0,0.0,0,0.0,32,0.0,166,0,148,1.88,333,4.93,0,57.1,0.0,11.1,0.32,0.2,1.5,0.12,0,0.0,1735,240,i,11,0.31,267,203,0,0,0,,31,Smallbone,643,5817,True,152,2024-10-20T11:00:06.361543Z,0,253,322,183,1.12,0.0,0,2.0,286,22.6,0,1.85,127,146,0,0.0,1.2,0,1.0,3
472,Jack Stephens,4.0,DEF,Southampton,10,0,0,0,0,0.48,20,258,False,0.0,230,17.0,Suspended until 26 Dec,241.0,233,0.2,0.11,0.0,1,0.0,3899,0.0,90,0,124,2.27,281,19.16,0,51.5,0.0,19.6,0.05,0.02,1.0,0.03,0,0.7,117664,793,s,76,0.28,311,594,2,0,2,,39,Stephens,390,89968,True,69,2024-12-05T00:30:08.671176Z,0,88,374,87,1.13,0.0,0,,133,127.2,2,2.17,159,99,0,0.0,2.5,0,,10
473,Ross Stewart,4.4,FWD,Southampton,3,0,0,0,1,0.19,2,382,False,0.0,435,9.0,Muscle injury - Expected back 16 Jan,243.0,139,0.02,0.0,0.0,0,0.0,7704,0.0,44,-1,47,1.38,426,2.56,0,6.7,0.0,2.1,0.13,0.01,0.8,0.12,0,2.0,546290,130,i,16773,0.17,342,499,1,0,0,,5,Stewart,506,419712,True,42,2024-10-05T18:00:07.268831Z,0,23,452,42,0.69,0.0,0,,44,5.8,0,1.77,75,42,0,0.0,0.7,0,,1
474,Sugawara Yukinari,4.4,DEF,Southampton,27,1,0,1,1,1.85,19,93,False,100.0,159,55.0,,108.0,364,1.56,0.12,0.2,1,-0.2,823,100.0,40,-1,71,2.24,153,19.02,0,175.7,0.3,41.5,0.21,0.18,2.1,0.03,0,0.2,30452,763,a,60,0.29,219,489,2,0,0,,98,Sugawara,287,31877,True,19,2024-10-20T11:00:06.390070Z,1,129,229,63,1.06,0.0,0,,84,186.0,0,2.24,98,62,0,0.8,6.1,0,2.0,9
475,Charlie Taylor,3.9,DEF,Southampton,6,0,0,0,1,0.09,6,313,False,,308,2.0,,241.0,78,0.09,0.0,0.1,0,-0.8,8848,,112,-1,120,2.48,343,4.4,0,25.4,-0.3,9.7,0.04,0.04,1.0,0.0,0,5.0,309552,218,a,14561,0.0,380,680,1,0,0,,30,Taylor,345,335641,True,99,,0,28,370,107,0.83,0.0,0,,110,68.6,0,1.82,221,130,0,0.2,1.5,0,,2
476,Kyle Walker-Peters,4.4,DEF,Southampton,28,2,0,0,1,1.36,27,117,False,,101,93.0,,241.0,300,1.12,0.08,0.4,1,0.8,953,,30,-1,65,2.09,122,32.51,0,156.6,1.3,49.3,0.11,0.09,2.2,0.02,0,0.4,28393,1160,a,525,0.24,154,481,3,0,0,,135,Walker-Peters,179,42114,True,23,,0,112,212,37,1.01,0.0,0,,51,243.0,3,2.52,92,26,2,1.8,6.4,0,,13
477,Nathan Wood-Gordon,4.0,DEF,Southampton,1,0,0,0,0,0.01,6,409,False,,358,0.0,,241.0,184,0.01,0.0,0.0,0,-0.8,1634,,135,0,158,3.0,401,7.72,0,1.8,-0.3,4.0,0.0,0.0,0.5,0.0,0,1.3,90562,180,a,671,0.0,441,623,1,0,0,,10,Wood,352,93724,True,144,,0,76,467,128,1.0,0.0,0,,117,37.8,0,3.86,179,158,1,0.2,0.2,0,,2
515,Maxwel Cornet,4.7,MID,Southampton,1,0,0,0,3,0.16,4,396,False,,413,7.0,,54.0,576,0.0,0.0,0.0,0,-1.0,52,,206,-3,228,5.07,424,1.79,0,3.5,-0.5,2.2,0.2,0.0,0.5,0.2,0,0.0,2040,71,a,22,0.16,354,326,1,0,0,,12,Cornet,603,3695,True,208,,0,237,472,195,1.27,0.0,0,,256,11.6,0,2.27,213,192,0,0.0,0.2,0,,1
518,Flynn Downes,4.8,MID,Southampton,26,0,0,1,2,1.71,24,66,False,100.0,177,97.0,,241.0,517,1.12,0.08,0.5,1,1.2,129,100.0,71,-2,107,1.91,124,26.63,0,218.4,1.7,49.0,0.14,0.09,2.0,0.05,0,0.0,5064,1129,a,123,0.59,145,306,6,0,0,,173,Downes,150,7440,True,51,2024-11-30T01:00:08.247516Z,0,200,242,68,1.04,0.0,0,,73,173.6,0,2.12,203,92,1,2.2,5.4,0,,13
584,Ben Brereton Díaz,4.9,MID,Southampton,13,0,0,0,6,1.05,10,226,False,,390,81.0,,44.0,394,0.15,0.0,0.2,0,-0.2,245,,151,-6,169,2.02,301,11.43,0,63.6,0.3,16.8,0.21,0.03,1.3,0.18,0,0.2,22303,446,a,26,0.9,173,261,1,0,0,,43,Brereton Díaz,297,78327,True,141,,0,138,350,184,0.81,0.0,0,,151,21.8,0,2.31,168,105,1,0.8,2.7,0,,4
608,Tyler Dibling,4.5,MID,Southampton,26,0,0,1,0,1.95,19,85,False,100.0,228,135.0,,241.0,129,0.92,0.11,0.3,1,0.2,8014,100.0,81,0,116,2.05,138,21.06,0,189.6,0.7,45.3,0.21,0.1,1.9,0.11,0,2.3,568866,836,a,12576,1.03,109,423,5,0,0,,111,Dibling,229,346306,True,66,2024-11-30T01:00:08.409547Z,1,38,259,96,0.97,0.0,0,4.0,113,127.8,3,2.27,255,69,2,1.2,5.8,0,,9
623,Mateus Gonçalo Espanha Fernandes,5.0,MID,Southampton,33,1,0,1,0,2.63,22,76,False,,152,167.0,,173.0,539,1.06,0.17,0.6,2,2.2,353,,57,0,85,1.88,94,28.41,0,198.6,2.7,56.0,0.22,0.09,2.4,0.13,0,0.0,6980,1056,a,114,1.57,88,236,3,0,0,,179,M.Fernandes,84,4763,True,60,,0,217,196,56,1.02,0.0,0,3.0,45,193.6,0,2.42,151,55,2,3.2,6.6,0,3.0,12
693,Joseph O'Brien-Whitmarsh,4.5,MID,Southampton,0,0,0,0,0,0.0,0,624,False,,628,0.0,,104.0,684,0.0,0.0,0.0,0,-1.0,49,,276,0,278,0.0,630,0.0,0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,306,0,a,39,0.0,608,446,0,0,0,,0,O'Brien-Whitmarsh,580,126,True,278,,0,309,634,274,0.0,0.0,0,,239,0.0,0,0.0,276,271,0,0.0,0.0,0,,0
82,Dominic Solanke-Mitchell,7.5,FWD,Spurs,56,3,0,5,0,7.39,16,144,False,100.0,63,417.0,,241.0,44,0.7,0.17,0.4,2,4.2,21726,100.0,9,0,11,1.35,35,18.82,0,128.6,3.2,83.6,0.62,0.06,4.7,0.56,0,8.7,2083487,1067,a,29591,6.69,13,16,0,0,0,,233,Solanke,87,3929800,True,16,2024-12-02T00:00:07.868049Z,1,11,29,10,1.01,0.0,0,,17,291.4,3,1.59,6,6,6,3.2,7.5,0,,12
478,Ashley Phillips,4.0,DEF,Spurs,0,0,0,0,0,0.0,0,514,False,0.0,534,0.0,Loaned to Stoke City,,374,0.0,0.0,0.0,0,0.0,230,0.0,197,0,194,0.0,536,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,8361,0,u,0,0.0,479,664,0,0,0,,0,A.Phillips,450,40375,False,195,2024-08-26T10:10:07.966773Z,0,134,538,197,0.0,0.0,0,,170,0.0,0,0.0,205,181,0,0.0,0.0,0,,0
479,Brandon Austin,4.0,GKP,Spurs,0,0,0,0,0,0.0,0,474,False,,495,0.0,,241.0,262,0.0,0.0,0.0,0,1.0,621,,49,0,49,0.0,497,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,27728,0,a,284,0.0,437,616,0,0,0,,0,Austin,407,25716,True,27,,0,41,499,49,0.0,0.0,0,,41,0.0,0,0.0,53,17,0,0.0,0.0,0,,0
480,Rodrigo Bentancur,4.9,MID,Spurs,19,0,0,1,1,0.97,9,244,False,0.0,263,63.0,Suspended until 26 Dec,230.0,425,0.25,0.17,0.0,1,0.0,433,0.0,132,-1,119,1.52,266,8.24,0,56.6,0.0,22.0,0.16,0.04,1.9,0.12,0,0.1,18832,532,s,16,0.72,208,259,4,1,0,,106,Bentancur,624,34950,True,153,2024-11-18T15:00:09.073683Z,0,151,263,116,1.18,0.0,-1,,271,100.2,1,1.39,166,120,0,0.0,3.9,0,,7
481,Lucas Bergvall,4.4,MID,Spurs,9,0,0,0,1,0.39,1,261,False,100.0,367,10.0,,206.0,225,0.31,0.0,0.2,0,2.0,3421,100.0,174,-1,183,1.23,349,2.33,0,50.8,1.0,9.1,0.48,0.38,1.0,0.1,0,0.8,118101,73,a,2978,0.08,339,526,0,0,0,,36,Bergvall,258,125240,True,162,2024-10-16T12:30:07.550630Z,0,71,397,170,0.0,0.0,0,,129,30.6,0,2.87,312,183,1,1.0,2.0,0,,0
482,Yves Bissouma,4.9,MID,Spurs,31,0,0,2,1,0.67,9,197,False,0.0,165,29.0,Suspended until 22 Dec,132.0,305,0.35,0.25,0.3,2,0.0,2978,100.0,114,-1,67,1.11,221,12.4,0,81.7,1.5,29.4,0.08,0.04,2.6,0.04,0,0.3,86408,733,s,322,0.32,281,266,5,0,0,,156,Bissouma,211,78154,True,125,2024-12-09T09:30:06.664766Z,1,98,161,62,0.98,0.0,0,,104,181.4,4,1.52,172,155,1,1.5,6.3,0,,8
483,Bryan Gil Salvatierra,5.0,MID,Spurs,0,0,0,0,0,0.0,0,666,False,0.0,670,0.0,On loan to Girona for the season,,688,0.0,0.0,0.0,0,0.0,1,0.0,302,0,302,0.0,670,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,u,0,0.0,663,214,0,0,0,,0,Bryan,647,145,False,302,2024-07-31T11:08:25.895794Z,0,313,670,302,0.0,0.0,0,,289,0.0,0,0.0,135,300,0,0.0,0.0,0,,0
484,Ben Davies,4.3,DEF,Spurs,10,0,0,0,2,0.03,2,402,False,0.0,298,2.0,Hamstring injury - Unknown return date,244.0,378,0.03,0.33,0.5,1,0.0,1556,0.0,114,-2,47,0.67,357,5.14,0,2.5,0.0,7.8,0.01,0.01,2.5,0.0,0,0.2,11870,270,i,26,0.0,385,542,1,0,0,,51,Davies,142,20755,True,142,2024-12-06T10:30:08.078300Z,0,136,168,104,1.0,0.0,0,,36,72.6,0,1.71,123,135,0,2.2,2.3,0,,3
485,Alfie Devine,4.5,MID,Spurs,0,0,0,0,0,0.0,0,607,False,0.0,611,0.0,Loaned to Westerlo,,507,0.0,0.0,0.0,0,0.0,65,0.0,260,0,262,0.0,613,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,4716,0,u,0,0.0,591,421,0,0,0,,0,Devine,559,11894,False,262,2024-09-10T11:37:22.522366Z,0,194,617,258,0.0,0.0,0,,220,0.0,0,0.0,253,255,0,0.0,0.0,0,,0
486,Radu Drăgușin,4.3,DEF,Spurs,15,0,0,0,2,0.11,11,373,False,,218,31.0,,177.0,308,0.06,0.14,0.6,1,3.5,1410,,95,-2,79,1.59,294,14.79,0,8.5,2.5,17.4,0.02,0.01,1.9,0.01,0,0.3,32801,624,a,2855,0.05,268,562,0,0,0,,62,Dragusin,118,25794,True,120,,0,117,255,85,0.87,0.0,0,,26,133.8,0,2.13,139,82,0,2.5,3.5,0,,6
487,Emerson Leite de Souza Junior,4.5,DEF,Spurs,0,0,0,0,0,0.0,0,581,False,0.0,586,0.0,Transferred to AC Milan,,641,0.0,0.0,0.0,0,0.0,6,0.0,227,0,226,0.0,588,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,u,0,0.0,563,382,0,0,0,,0,E.Royal,533,2623,False,227,2024-08-13T07:06:12.490889Z,0,217,592,227,0.0,0.0,0,,218,0.0,0,0.0,72,222,0,0.0,0.0,0,,0
488,Fraser Forster,4.3,GKP,Spurs,8,0,0,0,2,0.0,6,535,False,,219,0.0,,241.0,260,0.0,0.0,0.5,0,3.0,841,,23,-2,26,2.0,317,7.52,16,0.0,2.0,13.4,0.0,0.0,2.7,0.0,0,0.5,40107,270,a,8121,0.0,505,529,0,0,0,,34,Forster,158,18966,True,50,,0,40,149,23,1.0,5.33,0,,14,133.6,0,2.51,25,41,1,2.0,1.9,0,,3
489,Archie Gray,4.6,MID,Spurs,9,0,0,0,4,0.05,2,380,False,100.0,366,7.0,,241.0,421,0.02,0.0,0.2,0,2.0,337,100.0,193,-4,177,1.18,397,4.24,0,6.9,1.0,4.5,0.03,0.01,1.1,0.02,0,0.1,10750,153,a,865,0.03,353,353,0,0,0,,36,Gray,261,25015,True,206,2024-12-02T00:00:08.747842Z,0,150,367,169,0.59,0.0,0,,130,31.8,0,2.49,226,191,1,1.0,2.0,0,,1
490,Pierre-Emile Højbjerg,5.0,MID,Spurs,0,0,0,0,0,0.0,0,663,False,0.0,667,0.0,On loan to Marseille for the season,,676,0.0,0.0,0.0,0,0.0,0,0.0,300,0,300,0.0,667,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,u,0,0.0,660,193,0,0,0,,0,Højbjerg,642,507,False,300,2024-07-23T11:58:08.802970Z,0,304,667,300,0.0,0.0,0,,285,0.0,0,0.0,118,298,0,0.0,0.0,0,,0
491,Brennan Johnson,6.7,MID,Spurs,71,3,0,6,-2,7.85,15,98,False,,57,494.0,,244.0,43,0.8,0.16,0.8,2,6.5,35215,,19,2,14,1.2,23,18.71,0,169.7,5.5,95.8,0.62,0.06,4.7,0.56,0,9.2,1848039,1125,a,39474,7.05,8,38,2,0,0,,234,Johnson,20,970757,True,73,,0,10,27,18,1.04,0.0,0,,14,300.0,5,1.5,20,5,4,5.5,10.6,0,,13
492,Dejan Kulusevski,6.3,MID,Spurs,57,3,0,3,2,4.19,16,10,False,,47,370.0,,206.0,94,2.61,0.24,0.6,3,5.0,11349,,8,-2,30,1.27,10,19.62,0,441.4,4.0,112.2,0.33,0.21,3.8,0.12,0,3.8,658047,1138,a,26336,1.58,23,57,3,0,0,,221,Kulusevski,66,521162,True,9,,0,29,63,14,1.03,0.0,0,3.0,34,312.6,5,1.55,35,11,7,4.0,9.0,0,,13
493,Giovani Lo Celso,4.9,MID,Spurs,0,0,0,0,1,0.0,0,654,False,0.0,659,0.0,Transferred to Real Betis,,561,0.0,0.0,0.0,0,0.0,25,0.0,295,-1,296,0.0,659,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2052,0,u,0,0.0,647,258,0,0,0,,0,Lo Celso,623,10501,False,296,2024-08-31T06:14:45.936781Z,0,228,660,295,0.0,0.0,0,,270,0.0,0,0.0,165,292,0,0.0,0.0,0,,0
494,James Maddison,7.6,MID,Spurs,76,5,0,5,-1,7.81,13,14,False,,13,332.0,,241.0,53,4.29,0.29,0.8,3,7.0,48703,,6,1,8,1.24,8,15.03,0,407.0,6.0,115.0,0.75,0.41,5.1,0.34,0,7.6,1271653,945,a,21390,3.52,30,14,2,0,0,2.0,346,Maddison,14,1019973,True,13,,2,14,16,5,1.14,0.0,0,1.0,10,411.4,9,1.43,9,15,4,6.0,10.0,0,2.0,12
495,Pedro Porro,5.6,DEF,Spurs,55,2,0,2,-1,2.91,18,16,False,100.0,19,138.0,,200.0,6,1.69,0.21,0.9,3,6.0,37291,100.0,1,1,11,1.26,25,21.56,0,392.0,5.0,91.3,0.21,0.12,3.7,0.09,0,29.7,2198165,1285,a,57137,1.22,106,103,2,0,0,,231,Pedro Porro,29,2560494,True,2,2024-08-19T23:00:06.196679Z,2,1,66,4,0.98,0.0,0,2.0,7,381.2,3,1.51,10,10,3,5.0,9.8,0,1.0,14
496,Sergio Reguilón,4.2,DEF,Spurs,0,0,0,0,3,0.0,0,532,False,,548,0.0,,200.0,391,0.0,0.0,0.0,0,1.0,320,,210,-3,208,0.0,550,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,9168,0,a,234,0.0,502,579,0,0,0,,0,Reguilón,474,26178,True,209,,0,142,553,210,0.0,0.0,0,,190,0.0,0,0.0,152,199,0,0.0,0.0,0,,0
497,Richarlison de Andrade,6.8,FWD,Spurs,7,1,0,0,2,0.68,0,317,False,0.0,389,17.0,Hamstring injury - Expected back 04 Jan,30.0,302,0.49,0.0,0.0,0,0.0,324,0.0,40,-2,37,0.0,378,0.59,0,23.7,0.0,6.2,0.71,0.51,1.4,0.2,0,0.3,46604,87,i,58,0.19,314,33,1,0,0,2.0,22,Richarlison,688,132302,True,36,2024-11-04T00:00:08.087677Z,0,46,342,38,0.0,0.0,0,,73,22.2,0,0.61,16,41,0,0.0,1.0,0,,0
498,Cristian Romero,5.0,DEF,Spurs,35,0,0,1,0,1.77,13,184,False,75.0,94,140.0,Muscle injury - 75% chance of playing,10.0,71,0.74,0.18,0.0,2,0.9,21710,75.0,32,0,36,1.2,126,12.86,0,95.1,0.2,48.7,0.17,0.07,2.9,0.1,0,5.3,930451,974,d,1062,1.03,102,205,1,0,0,,185,Romero,372,1066909,True,44,2024-11-21T14:30:08.425075Z,1,26,132,35,1.11,0.0,0,,128,249.6,2,1.19,24,8,1,0.2,7.0,0,,12
499,Pape Matar Sarr,4.8,MID,Spurs,25,2,0,0,2,1.6,11,160,False,100.0,216,64.0,,189.0,362,0.39,0.12,0.3,1,2.5,867,100.0,108,-2,135,1.31,212,13.25,0,116.1,1.5,31.1,0.19,0.05,1.7,0.14,0,0.2,26838,758,a,924,1.21,205,320,3,0,0,,143,P.M.Sarr,208,35315,True,105,2024-11-10T23:00:08.379204Z,0,127,291,89,0.95,0.0,0,,101,134.8,0,1.57,209,118,1,1.5,5.2,0,,8
500,Dane Scarlett,4.5,FWD,Spurs,0,0,0,0,0,0.0,0,601,False,0.0,605,0.0,Loaned to Oxford United,,490,0.0,0.0,0.0,0,0.0,84,0.0,53,0,56,0.0,607,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,0,u,0,0.0,585,413,0,0,0,,0,Scarlett,552,14063,False,53,2024-08-14T08:32:58.295903Z,0,65,611,53,0.0,0.0,0,,49,0.0,0,0.0,67,53,0,0.0,0.0,0,,0
502,Manor Solomon,5.4,MID,Spurs,0,0,0,0,1,0.0,0,681,False,0.0,682,0.0,Season long loan to Leeds United,,589,0.0,0.0,0.0,0,0.0,10,0.0,309,-1,309,0.0,682,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,480,0,u,0,0.0,679,135,0,0,0,,0,Solomon,673,5331,False,309,2024-08-29T11:11:30.036154Z,0,249,681,309,0.0,0.0,0,,303,0.0,0,0.0,80,307,0,0.0,0.0,0,,0
503,Son Heung-min,9.8,MID,Spurs,63,4,0,4,2,6.19,14,21,False,100.0,44,297.0,,114.0,73,2.97,0.19,0.4,2,5.0,19821,100.0,16,-2,5,1.34,20,16.76,0,362.7,4.0,98.4,0.59,0.28,5.2,0.31,0,5.1,1310404,939,a,11344,3.22,36,5,0,0,0,1.0,279,Son,70,1828997,True,18,2024-10-25T10:30:06.315550Z,1,23,13,13,1.05,0.0,0,4.0,36,323.4,7,1.61,4,21,7,4.0,6.4,0,,11
504,Djed Spence,4.4,DEF,Spurs,3,0,0,0,1,0.01,0,376,False,100.0,417,2.0,,241.0,478,0.01,0.0,0.0,0,1.2,107,100.0,148,-1,152,0.0,430,0.68,0,7.6,0.2,2.0,0.01,0.01,0.8,0.0,0,0.1,2604,64,a,84,0.0,386,501,1,0,0,,11,Spence,362,7885,True,123,2024-10-19T19:30:07.661626Z,0,173,453,147,0.0,0.0,0,,126,10.6,0,0.96,106,136,0,0.2,0.7,0,,0
505,Destiny Udogie,4.9,DEF,Spurs,33,1,0,0,1,1.35,19,81,False,100.0,122,108.0,,106.0,103,1.04,0.14,0.5,2,3.5,9349,100.0,24,-1,69,1.34,107,22.13,0,194.0,2.5,52.8,0.09,0.07,2.2,0.02,0,3.1,291240,1274,a,9710,0.31,138,281,2,0,0,,187,Udogie,127,366957,True,16,2024-09-29T21:00:06.621002Z,0,41,216,47,1.06,0.0,0,,31,226.0,0,1.56,32,19,0,2.5,6.7,0,,15
506,Micky van de Ven,4.5,DEF,Spurs,28,2,0,0,0,1.04,11,291,False,100.0,185,40.0,,152.0,93,0.69,0.23,0.0,2,1.2,8692,0.0,84,0,30,1.26,258,9.79,0,36.6,0.0,23.8,0.12,0.08,3.1,0.04,0,3.9,1024404,788,a,7828,0.35,252,417,4,0,0,,128,Van de Ven,366,1337675,True,86,2024-10-31T03:00:07.863084Z,1,34,109,72,1.03,0.0,0,,127,161.0,2,1.12,83,74,1,0.2,6.2,0,,9
507,Alejo Véliz,5.0,FWD,Spurs,0,0,0,0,0,0.0,0,674,False,0.0,678,0.0,Loaned to Espanyol,,658,0.0,0.0,0.0,0,0.0,3,0.0,70,0,70,0.0,678,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,u,0,0.0,671,232,0,0,0,,0,Veliz,656,940,False,69,2024-08-10T12:19:41.352153Z,0,74,677,70,0.0,0.0,0,,66,0.0,0,0.0,52,70,0,0.0,0.0,0,,0
508,Guglielmo Vicario,4.9,GKP,Spurs,37,0,0,0,1,0.0,13,653,False,0.0,87,0.0,Ankle injury - Unknown return date,106.0,130,0.0,0.25,0.4,3,0.0,11594,0.0,16,-1,16,1.08,248,15.25,29,0.0,0.0,25.9,0.0,0.0,3.1,0.0,0,2.2,200954,1080,i,89,0.0,646,254,1,0,0,,185,Vicario,166,423944,True,67,2024-11-26T00:00:08.341528Z,1,19,111,16,1.0,2.42,0,,17,260.4,1,1.27,10,64,0,2.0,7.6,0,,12
509,Timo Werner,6.2,MID,Spurs,27,3,0,0,3,2.3,8,159,False,100.0,275,109.0,,80.0,387,1.26,0.24,0.5,1,4.2,553,100.0,107,-3,99,1.9,211,8.22,0,116.5,3.2,31.2,0.55,0.3,2.2,0.25,0,0.2,12746,379,a,270,1.04,137,60,0,0,0,,92,Werner,86,30257,True,104,2024-11-07T09:00:08.010655Z,0,135,226,124,0.71,0.0,0,,46,92.4,2,1.95,38,88,1,3.2,4.4,0,,3
510,Alfie Whiteman,4.0,GKP,Spurs,0,0,0,0,0,0.0,0,466,False,,487,0.0,,241.0,182,0.0,0.0,0.0,0,1.0,1191,,46,0,46,0.0,489,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,46956,0,a,211,0.0,429,607,0,0,0,,0,Whiteman,399,57983,True,24,,0,25,492,46,0.0,0.0,0,,38,0.0,0,0.0,50,14,0,0.0,0.0,0,,0
609,Will Lankshear,4.5,FWD,Spurs,1,0,0,0,0,0.0,0,629,False,100.0,633,0.0,,241.0,157,0.0,0.0,0.0,0,1.2,5525,100.0,55,0,42,0.0,635,0.0,0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0,1.7,349989,1,a,7644,0.0,613,452,0,0,0,,3,Lankshear,368,242062,True,55,2024-09-13T15:00:07.321230Z,0,28,406,55,0.0,0.0,0,,42,0.0,0,0.0,70,55,0,0.2,0.2,0,,0
610,Mikey Moore,4.5,MID,Spurs,5,0,0,0,0,0.07,1,403,False,0.0,460,7.0,Illness - Expected back 04 Jan,241.0,338,0.03,0.0,0.0,0,0.0,792,0.0,213,0,174,1.1,445,0.94,0,2.5,0.0,1.0,0.07,0.03,1.2,0.04,0,0.2,42828,82,i,20,0.04,352,428,0,0,0,,12,Moore,564,42663,True,209,2024-11-07T09:00:08.150966Z,0,112,359,221,1.1,0.0,0,,225,1.8,0,1.03,260,190,0,0.0,1.1,0,,1
612,Wilson Odobert,5.3,MID,Spurs,6,0,0,0,2,0.5,1,283,False,0.0,419,42.0,Hamstring injury - Unknown return date,73.0,588,0.08,0.56,0.0,1,0.0,33,0.0,173,-2,113,0.56,348,1.63,0,40.5,0.0,9.2,0.28,0.04,2.0,0.24,0,0.0,6276,160,i,25,0.42,249,156,0,0,0,,12,Odobert,668,7796,True,171,2024-10-30T12:00:07.631102Z,0,248,249,199,1.12,0.0,0,,300,10.0,0,0.92,94,139,0,0.0,1.1,0,,2
683,Callum Olusesi,4.5,MID,Spurs,0,0,0,0,0,0.0,0,611,False,,615,0.0,,241.0,670,0.0,0.0,0.0,0,1.0,46,,264,0,266,0.0,617,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,438,0,a,59,0.0,595,429,0,0,0,,0,Olusesi,565,160,True,266,,0,298,621,262,0.0,0.0,0,,226,0.0,0,0.0,261,259,0,0.0,0.0,0,,0
